date,description,amount,type,category,accountId
2020-10-15,Automatic Transfer from CHK 1163 Confirmation# 1488799914,,CashAndCreditTransaction,,63310740_3389446
2020-10-14,KEEPTHECHANGE CREDIT FROM ACCT1163 EFFECTIVE 10/13,,CashAndCreditTransaction,,63310740_3389446
2020-10-13,Bfresh,,CashAndCreditTransaction,,63310740_3389445
2020-10-13,LYNDELLS_1 SOMERVILLE MA 24275390285900010523215,,CashAndCreditTransaction,,63310740_3389445
2020-10-13,Venmo,,CashAndCreditTransaction,,63310740_3389445
2020-10-13,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 10/13/20,,CashAndCreditTransaction,,63310740_3389445
2020-10-13,True Grounds,,CashAndCreditTransaction,,63310740_3389445
2020-10-13,Lyft,,CashAndCreditTransaction,,63310740_3389445
2020-10-09,KEEPTHECHANGE CREDIT FROM ACCT1163 EFFECTIVE 10/08,,CashAndCreditTransaction,,63310740_3389446
2020-10-08,Amazon,,CashAndCreditTransaction,,63310740_3389445
2020-10-08,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 10/08/20,,CashAndCreditTransaction,,63310740_3389445
2020-10-08,LYNDELLS_1 SOMERVILLE MA 24275390281900010218901,,CashAndCreditTransaction,,63310740_3389445
2020-10-08,KEEPTHECHANGE CREDIT FROM ACCT1163 EFFECTIVE 10/07,,CashAndCreditTransaction,,63310740_3389446
2020-10-07,Pemberton Farms Inc,,CashAndCreditTransaction,,63310740_3389445
2020-10-07,Amazon,,CashAndCreditTransaction,,63310740_3389445
2020-10-07,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 10/07/20,,CashAndCreditTransaction,,63310740_3389445
2020-10-07,KEEPTHECHANGE CREDIT FROM ACCT1163 EFFECTIVE 10/06,,CashAndCreditTransaction,,63310740_3389446
2020-10-06,FID MID CAP IDX,,InvestmentTransaction,,63310740_7550884
2020-10-06,FID INTL INDEX,,InvestmentTransaction,,63310740_7550884
2020-10-06,J H ENTERPRISE N,,InvestmentTransaction,,63310740_7550884
2020-10-06,AF EUROPAC GROWTH R6,,InvestmentTransaction,,63310740_7550884
2020-10-06,TRP QM US SMCP GR I,,InvestmentTransaction,,63310740_7550884
2020-10-06,INVS EM ALL CAP R6,,InvestmentTransaction,,63310740_7550884
2020-10-06,PIONEER FNDML GRTH K,,InvestmentTransaction,,63310740_7550884
2020-10-06,INVESCO DIVRS DIV R6,,InvestmentTransaction,,63310740_7550884
2020-10-06,FID 500 INDEX,,InvestmentTransaction,,63310740_7550884
2020-10-06,FID SM CAP IDX,,InvestmentTransaction,,63310740_7550884
2020-10-06,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 10/06/20,,CashAndCreditTransaction,,63310740_3389445
2020-10-06,Univ Acctng Srvc,,CashAndCreditTransaction,,63310740_3389445
2020-10-06,Venmo,,CashAndCreditTransaction,,63310740_3389445
2020-10-06,Venmo,,CashAndCreditTransaction,,63310740_3389445
2020-10-06,UAS             ,,CashAndCreditTransaction,,63310740_3389445
2020-10-06,Amazon,,CashAndCreditTransaction,,63310740_3389445
2020-10-06,Univ Acctng Srvc,,CashAndCreditTransaction,,63310740_3389445
2020-10-06,KEEPTHECHANGE CREDIT FROM ACCT1163 EFFECTIVE 10/05,,CashAndCreditTransaction,,63310740_3389446
2020-10-05,KEEPTHECHANGE CREDIT FROM ACCT1163 EFFECTIVE 10/02,,CashAndCreditTransaction,,63310740_3389446
2020-10-05,Machu Picchu,,CashAndCreditTransaction,,63310740_3389445
2020-10-05,Amazon,,CashAndCreditTransaction,,63310740_3389445
2020-10-05,ROOTED ARMORY CAFE Somerville MA 24692160278100755772520,,CashAndCreditTransaction,,63310740_3389445
2020-10-05,Venmo,,CashAndCreditTransaction,,63310740_3389445
2020-10-05,Lyft,,CashAndCreditTransaction,,63310740_3389445
2020-10-05,BALL SQUARE FINE WINES SOMERVILLE MA 24767900278561100445881,,CashAndCreditTransaction,,63310740_3389445
2020-10-05,Bfresh,,CashAndCreditTransaction,,63310740_3389445
2020-10-05,Check 1313 1313,,CashAndCreditTransaction,,63310740_3389445
2020-10-05,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 10/05/20,,CashAndCreditTransaction,,63310740_3389445
2020-10-05,Rebel Oil,,CashAndCreditTransaction,,63310740_3389445
2020-10-05,True Grounds,,CashAndCreditTransaction,,63310740_3389445
2020-10-05,Spotify,,CashAndCreditTransaction,,63310740_3389445
2020-10-03,Echeck Payment,,LoanTransaction,,63310740_7550908
2020-10-03,Echeck Payment,,LoanTransaction,,63310740_7550908
2020-10-03,Echeck Payment,,LoanTransaction,,63310740_7550908
2020-10-02,FID 500 INDEX,,InvestmentTransaction,,63310740_7550884
2020-10-02,Cambridge Naturals,,CashAndCreditTransaction,,63310740_3389445
2020-10-02,"EDISON ENERGY DES:DIRECT DEP ID:XXXXX5344712EBH INDN:MURPHY,JOHN J CO ID: PPD",,CashAndCreditTransaction,,63310740_3389445
2020-10-02,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 10/02/20,,CashAndCreditTransaction,,63310740_3389445
2020-10-01,Venmo,,CashAndCreditTransaction,,63310740_3389445
2020-10-01,KEEPTHECHANGE CREDIT FROM ACCT1163 EFFECTIVE 09/30,,CashAndCreditTransaction,,63310740_3389446
2020-09-30,0.0045VANGUARD INDEX FUNDS VANGUARD VALUE ETF REIN @ 104...,,InvestmentTransaction,,63310740_7876057
2020-09-30,VANGUARD INDEX FUNDS VANGUARD VALUE ETF CASH DIV ON 0.65317 ...,,InvestmentTransaction,,63310740_7876057
2020-09-30,KEEPTHECHANGE CREDIT FROM ACCT1163 EFFECTIVE 09/29,,CashAndCreditTransaction,,63310740_3389446
2020-09-30,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 09/30/20,,CashAndCreditTransaction,,63310740_3389445
2020-09-30,True Grounds,,CashAndCreditTransaction,,63310740_3389445
2020-09-29,ISHARES CORE S&P TOTAL U S STOCK MARKET ETF CASH DIV ON 5.65...,,InvestmentTransaction,,63310740_7876057
2020-09-29,0.0092ISHARES CORE S&P SMALL CAP ETFREIN @ 70.4699 REC 0...,,InvestmentTransaction,,63310740_7876057
2020-09-29,ISHARES CORE S&P SMALL CAP ETFCASH DIV ON 2.24289 SHS REC 09...,,InvestmentTransaction,,63310740_7876057
2020-09-29,0.0249ISHARES CORE S&P TOTAL U S STOCK MARKET ETF REIN @...,,InvestmentTransaction,,63310740_7876057
2020-09-29,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 09/29/20,,CashAndCreditTransaction,,63310740_3389445
2020-09-29,Venmo,,CashAndCreditTransaction,,63310740_3389445
2020-09-29,Venmo,,CashAndCreditTransaction,,63310740_3389445
2020-09-29,Venmo,,CashAndCreditTransaction,,63310740_3389445
2020-09-29,Pokeworks Somerville LLC,,CashAndCreditTransaction,,63310740_3389445
2020-09-29,KEEPTHECHANGE CREDIT FROM ACCT1163 EFFECTIVE 09/28,,CashAndCreditTransaction,,63310740_3389446
2020-09-28,Amazon,,CashAndCreditTransaction,,63310740_3389445
2020-09-28,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 09/28/20,,CashAndCreditTransaction,,63310740_3389445
2020-09-28,True Grounds,,CashAndCreditTransaction,,63310740_3389445
2020-09-28,Amazon,,CashAndCreditTransaction,,63310740_3389445
2020-09-28,CVS,,CashAndCreditTransaction,,63310740_3389445
2020-09-28,TUFTS MARKET SOMERVILLE MA 24767250270000000952355,,CashAndCreditTransaction,,63310740_3389445
2020-09-28,Apple,,CashAndCreditTransaction,,63310740_3389445
2020-09-28,Bfresh,,CashAndCreditTransaction,,63310740_3389445
2020-09-28,True Grounds,,CashAndCreditTransaction,,63310740_3389445
2020-09-24,VANGUARD FTSE EMERGING MARKETSETF FTSE EMERGING INDEX CASH D...,,InvestmentTransaction,,63310740_7876057
2020-09-24,VANGUARD INTL EQUITY IND FD FTSE ALL WORLD EX US FD ETF CASH...,,InvestmentTransaction,,63310740_7876057
2020-09-24,0.0323VANGUARD INTL EQUITY IND FD FTSE ALL WORLD EX US F...,,InvestmentTransaction,,63310740_7876057
2020-09-24,0.0176VANGUARD FTSE EMERGING MARKETSETF FTSE EMERGING IN...,,InvestmentTransaction,,63310740_7876057
2020-09-22,FID 500 INDEX,,InvestmentTransaction,,63310740_7550884
2020-09-22,TRP QM US SMCP GR I,,InvestmentTransaction,,63310740_7550884
2020-09-22,INVS DEVLP MKTS R6,,InvestmentTransaction,,63310740_7550884
2020-09-22,PIONEER FNDML GRTH K,,InvestmentTransaction,,63310740_7550884
2020-09-22,FID SM CAP IDX,,InvestmentTransaction,,63310740_7550884
2020-09-22,INVESCO DIVRS DIV R6,,InvestmentTransaction,,63310740_7550884
2020-09-22,J H ENTERPRISE N,,InvestmentTransaction,,63310740_7550884
2020-09-22,FID INTL INDEX,,InvestmentTransaction,,63310740_7550884
2020-09-22,FID MID CAP IDX,,InvestmentTransaction,,63310740_7550884
2020-09-22,AF EUROPAC GROWTH R6,,InvestmentTransaction,,63310740_7550884
2020-09-22,KEEPTHECHANGE CREDIT FROM ACCT1163 EFFECTIVE 09/21,,CashAndCreditTransaction,,63310740_3389446
2020-09-21,Interest Earned,,CashAndCreditTransaction,,63310740_3389446
2020-09-21,BKOFAMERICA MOBILE 09/20 3784515240 DEPOSIT *MOBILE MA,,CashAndCreditTransaction,,63310740_3389446
2020-09-21,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 09/21/20,,CashAndCreditTransaction,,63310740_3389445
2020-09-21,Amazon,,CashAndCreditTransaction,,63310740_3389445
2020-09-21,Venmo,,CashAndCreditTransaction,,63310740_3389445
2020-09-21,True Grounds,,CashAndCreditTransaction,,63310740_3389445
2020-09-21,BKOFAMERICA ATM 09/19 #000005940 WITHDRWL DAVIS SQUARE SOMERVILLE MA,,CashAndCreditTransaction,,63310740_3389445
2020-09-21,Bfresh,,CashAndCreditTransaction,,63310740_3389445
2020-09-21,Venmo Des Cashout,,CashAndCreditTransaction,,63310740_3389445
2020-09-18,"EDISON ENERGY DES:DIRECT DEP ID:XXXXX1962436EBH INDN:MURPHY,JOHN J CO ID: PPD",,CashAndCreditTransaction,,63310740_3389445
2020-09-17,INVESCO DIVRS DIV R6,,InvestmentTransaction,,63310740_7550884
2020-09-17,KEEPTHECHANGE CREDIT FROM ACCT1163 EFFECTIVE 09/16,,CashAndCreditTransaction,,63310740_3389446
2020-09-16,Pending,,LoanTransaction,,63310740_7550886
2020-09-16,KEEPTHECHANGE CREDIT FROM ACCT1163 EFFECTIVE 09/15,,CashAndCreditTransaction,,63310740_3389446
2020-09-16,Amazon,,CashAndCreditTransaction,,63310740_3389445
2020-09-16,Taco Party LLC,,CashAndCreditTransaction,,63310740_3389445
2020-09-16,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 09/16/20,,CashAndCreditTransaction,,63310740_3389445
2020-09-16,GREAT LAKES     ,,CashAndCreditTransaction,,63310740_3389445
2020-09-15,Automatic Transfer from CHK 1163 Confirmation# 1480461011,,CashAndCreditTransaction,,63310740_3389446
2020-09-15,KEEPTHECHANGE CREDIT FROM ACCT1163 EFFECTIVE 09/14,,CashAndCreditTransaction,,63310740_3389446
2020-09-15,Amazon,,CashAndCreditTransaction,,63310740_3389445
2020-09-15,Pokeworks Somerville LLC,,CashAndCreditTransaction,,63310740_3389445
2020-09-15,Friendly Corner Convenient Store,,CashAndCreditTransaction,,63310740_3389445
2020-09-15,Venmo,,CashAndCreditTransaction,,63310740_3389445
2020-09-15,Automatic Transfer to SAV 0277 Confirmation# 1480461011,,CashAndCreditTransaction,,63310740_3389445
2020-09-15,Reverb.com +18887262728 74987500258297876563638 INTERNATIONAL TRANSACTION FEE,,CashAndCreditTransaction,,63310740_3389445
2020-09-15,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 09/15/20,,CashAndCreditTransaction,,63310740_3389445
2020-09-14,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 09/14/20,,CashAndCreditTransaction,,63310740_3389445
2020-09-14,Dunkin Donuts,,CashAndCreditTransaction,,63310740_3389445
2020-09-14,Bfresh,,CashAndCreditTransaction,,63310740_3389445
2020-09-14,Apple,,CashAndCreditTransaction,,63310740_3389445
2020-09-14,True Grounds,,CashAndCreditTransaction,,63310740_3389445
2020-09-10,CREDIT BALANCE REFUND DEBIT,,CashAndCreditTransaction,,63310740_7664647
2020-09-09,FID MID CAP IDX,,InvestmentTransaction,,63310740_7550884
2020-09-09,INVESCO DIVRS DIV R6,,InvestmentTransaction,,63310740_7550884
2020-09-09,FID SM CAP IDX,,InvestmentTransaction,,63310740_7550884
2020-09-09,J H ENTERPRISE N,,InvestmentTransaction,,63310740_7550884
2020-09-09,INVS DEVLP MKTS R6,,InvestmentTransaction,,63310740_7550884
2020-09-09,TRP QM US SMCP GR I,,InvestmentTransaction,,63310740_7550884
2020-09-09,PIONEER FNDML GRTH K,,InvestmentTransaction,,63310740_7550884
2020-09-09,AF EUROPAC GROWTH R6,,InvestmentTransaction,,63310740_7550884
2020-09-09,FID 500 INDEX,,InvestmentTransaction,,63310740_7550884
2020-09-09,FID INTL INDEX,,InvestmentTransaction,,63310740_7550884
2020-09-09,KEEPTHECHANGE CREDIT FROM ACCT1163 EFFECTIVE 09/08,,CashAndCreditTransaction,,63310740_3389446
2020-09-08,Venmo Des Cashout,,CashAndCreditTransaction,,63310740_3389445
2020-09-08,Honeycomb Creamery,,CashAndCreditTransaction,,63310740_3389445
2020-09-08,True Grounds,,CashAndCreditTransaction,,63310740_3389445
2020-09-08,DORRS LIQUOR MART BRIGHTON MA 24275390248900015502673,,CashAndCreditTransaction,,63310740_3389445
2020-09-08,True Grounds,,CashAndCreditTransaction,,63310740_3389445
2020-09-08,Daddy Jones Bar,,CashAndCreditTransaction,,63310740_3389445
2020-09-08,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 09/08/20,,CashAndCreditTransaction,,63310740_3389445
2020-09-08,Bfresh,,CashAndCreditTransaction,,63310740_3389445
2020-09-08,Lyft,,CashAndCreditTransaction,,63310740_3389445
2020-09-08,Amazon,,CashAndCreditTransaction,,63310740_3389445
2020-09-08,Venmo,,CashAndCreditTransaction,,63310740_3389445
2020-09-04,KEEPTHECHANGE CREDIT FROM ACCT1163 EFFECTIVE 09/03,,CashAndCreditTransaction,,63310740_3389446
2020-09-04,Check 1312 1312,,CashAndCreditTransaction,,63310740_3389445
2020-09-04,"EDISON ENERGY DES:DIRECT DEP ID:XXXXX5970846EBH INDN:MURPHY,JOHN J CO ID: PPD",,CashAndCreditTransaction,,63310740_3389445
2020-09-04,UAS             ,,CashAndCreditTransaction,,63310740_3389445
2020-09-03,Recurring Echeck Payment,,LoanTransaction,,63310740_7550908
2020-09-03,Spotify,,CashAndCreditTransaction,,63310740_3389445
2020-09-03,Cambridge Naturals,,CashAndCreditTransaction,,63310740_3389445
2020-09-03,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 09/03/20,,CashAndCreditTransaction,,63310740_3389445
2020-09-03,Mint Indian Eatery,,CashAndCreditTransaction,,63310740_3389445
2020-09-02,Venmo,,CashAndCreditTransaction,,63310740_3389445
2020-09-02,Venmo,,CashAndCreditTransaction,,63310740_3389445
2020-09-02,Bfresh,,CashAndCreditTransaction,,63310740_3389445
2020-09-02,Venmo,,CashAndCreditTransaction,,63310740_3389445
2020-09-02,KEEPTHECHANGE CREDIT FROM ACCT1163 EFFECTIVE 09/01,,CashAndCreditTransaction,,63310740_3389446
2020-09-01,ALDRICHS GENERAL STORE WEST BURKE VT 24071050244627157614517,,CashAndCreditTransaction,,63310740_3389445
2020-09-01,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 09/01/20,,CashAndCreditTransaction,,63310740_3389445
2020-09-01,TUFTS MARKET SOMERVILLE MA 24767250245000000947902,,CashAndCreditTransaction,,63310740_3389445
2020-09-01,KEEPTHECHANGE CREDIT FROM ACCT1163 EFFECTIVE 08/31,,CashAndCreditTransaction,,63310740_3389446
2020-08-31,KEEPTHECHANGE CREDIT FROM ACCT1163 EFFECTIVE 08/28,,CashAndCreditTransaction,,63310740_3389446
2020-08-31,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 08/31/20,,CashAndCreditTransaction,,63310740_3389445
2020-08-31,Venmo,,CashAndCreditTransaction,,63310740_3389445
2020-08-31,BURNER BY AD HOC LABS BURNERAPP.COMCA 24492150241637237279068,,CashAndCreditTransaction,,63310740_3389445
2020-08-31,BALL SQUARE FINE WINES SOMERVILLE MA 24767900241354301423269,,CashAndCreditTransaction,,63310740_3389445
2020-08-31,True Grounds,,CashAndCreditTransaction,,63310740_3389445
2020-08-31,GoDaddy.com,,CashAndCreditTransaction,,63310740_3389445
2020-08-28,True Grounds,,CashAndCreditTransaction,,63310740_3389445
2020-08-28,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 08/28/20,,CashAndCreditTransaction,,63310740_3389445
2020-08-28,Cambridge Naturals,,CashAndCreditTransaction,,63310740_3389445
2020-08-28,Apple,,CashAndCreditTransaction,,63310740_3389445
2020-08-27,KEEPTHECHANGE CREDIT FROM ACCT1163 EFFECTIVE 08/26,,CashAndCreditTransaction,,63310740_3389446
2020-08-26,Venmo,,CashAndCreditTransaction,,63310740_3389445
2020-08-26,Taco Party LLC,,CashAndCreditTransaction,,63310740_3389445
2020-08-26,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 08/26/20,,CashAndCreditTransaction,,63310740_3389445
2020-08-26,KEEPTHECHANGE CREDIT FROM ACCT1163 EFFECTIVE 08/25,,CashAndCreditTransaction,,63310740_3389446
2020-08-25,FID INTL INDEX,,InvestmentTransaction,,63310740_7550884
2020-08-25,FID MID CAP IDX,,InvestmentTransaction,,63310740_7550884
2020-08-25,INVESCO DIVRS DIV R6,,InvestmentTransaction,,63310740_7550884
2020-08-25,FID SM CAP IDX,,InvestmentTransaction,,63310740_7550884
2020-08-25,FID 500 INDEX,,InvestmentTransaction,,63310740_7550884
2020-08-25,INVS DEVLP MKTS R6,,InvestmentTransaction,,63310740_7550884
2020-08-25,TRP QM US SMCP GR I,,InvestmentTransaction,,63310740_7550884
2020-08-25,PIONEER FNDML GRTH K,,InvestmentTransaction,,63310740_7550884
2020-08-25,AF EUROPAC GROWTH R6,,InvestmentTransaction,,63310740_7550884
2020-08-25,J H ENTERPRISE N,,InvestmentTransaction,,63310740_7550884
2020-08-25,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 08/25/20,,CashAndCreditTransaction,,63310740_3389445
2020-08-25,True Grounds,,CashAndCreditTransaction,,63310740_3389445
2020-08-25,KEEPTHECHANGE CREDIT FROM ACCT1163 EFFECTIVE 08/24,,CashAndCreditTransaction,,63310740_3389446
2020-08-24,Venmo,,CashAndCreditTransaction,,63310740_3389445
2020-08-24,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 08/24/20,,CashAndCreditTransaction,,63310740_3389445
2020-08-24,Whole Foods,,CashAndCreditTransaction,,63310740_3389445
2020-08-24,Venmo,,CashAndCreditTransaction,,63310740_3389445
2020-08-24,LOS AMIGOS* LOS AMIGOS STRIPE.COM MA 24492150236637803400673,,CashAndCreditTransaction,,63310740_3389445
2020-08-24,Star Market,,CashAndCreditTransaction,,63310740_3389445
2020-08-24,Bfresh,,CashAndCreditTransaction,,63310740_3389445
2020-08-24,Amazon,,CashAndCreditTransaction,,63310740_3389445
2020-08-24,DAVE S FRESH PASTA SOMERVILLE MA 24622750235200197228324,,CashAndCreditTransaction,,63310740_3389445
2020-08-24,KEEPTHECHANGE CREDIT FROM ACCT1163 EFFECTIVE 08/21,,CashAndCreditTransaction,,63310740_3389446
2020-08-21,"EDISON ENERGY DES:DIRECT DEP ID:XXXXX5343674EBH INDN:MURPHY,JOHN J CO ID: PPD",,CashAndCreditTransaction,,63310740_3389445
2020-08-21,Amazon,,CashAndCreditTransaction,,63310740_3389445
2020-08-21,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 08/21/20,,CashAndCreditTransaction,,63310740_3389445
2020-08-21,KEEPTHECHANGE CREDIT FROM ACCT1163 EFFECTIVE 08/20,,CashAndCreditTransaction,,63310740_3389446
2020-08-20,Interest Earned,,CashAndCreditTransaction,,63310740_3389446
2020-08-20,Amazon,,CashAndCreditTransaction,,63310740_3389445
2020-08-20,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 08/20/20,,CashAndCreditTransaction,,63310740_3389445
2020-08-18,KEEPTHECHANGE CREDIT FROM ACCT1163 EFFECTIVE 08/17,,CashAndCreditTransaction,,63310740_3389446
2020-08-17,Venmo,,CashAndCreditTransaction,,63310740_3389445
2020-08-17,Dropbox,,CashAndCreditTransaction,,63310740_3389445
2020-08-17,Mint Indian Eatery,,CashAndCreditTransaction,,63310740_3389445
2020-08-17,Venmo,,CashAndCreditTransaction,,63310740_3389445
2020-08-17,Bfresh,,CashAndCreditTransaction,,63310740_3389445
2020-08-17,GREAT LAKES     ,,CashAndCreditTransaction,,63310740_3389445
2020-08-17,TUFTS MARKET SOMERVILLE MA 24767250228000000925693,,CashAndCreditTransaction,,63310740_3389445
2020-08-17,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 08/17/20,,CashAndCreditTransaction,,63310740_3389445
2020-08-16,Pending,,LoanTransaction,,63310740_7550886
2020-08-14,Automatic Transfer from CHK 1163 Confirmation# 1471920712,,CashAndCreditTransaction,,63310740_3389446
2020-08-14,KEEPTHECHANGE CREDIT FROM ACCT1163 EFFECTIVE 08/13,,CashAndCreditTransaction,,63310740_3389446
2020-08-14,Automatic Transfer to SAV 0277 Confirmation# 1471920712,,CashAndCreditTransaction,,63310740_3389445
2020-08-14,Check,,CashAndCreditTransaction,,63310740_3389445
2020-08-13,BALL SQUARE FINE WINES SOMERVILLE MA 24767900225261701732134,,CashAndCreditTransaction,,63310740_3389445
2020-08-13,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 08/13/20,,CashAndCreditTransaction,,63310740_3389445
2020-08-12,KEEPTHECHANGE CREDIT FROM ACCT1163 EFFECTIVE 08/11,,CashAndCreditTransaction,,63310740_3389446
2020-08-11,FID MID CAP IDX,,InvestmentTransaction,,63310740_7550884
2020-08-11,FID INTL INDEX,,InvestmentTransaction,,63310740_7550884
2020-08-11,FID SM CAP IDX,,InvestmentTransaction,,63310740_7550884
2020-08-11,INVESCO DIVRS DIV R6,,InvestmentTransaction,,63310740_7550884
2020-08-11,FID 500 INDEX,,InvestmentTransaction,,63310740_7550884
2020-08-11,TRP QM US SMCP GR I,,InvestmentTransaction,,63310740_7550884
2020-08-11,INVS DEVLP MKTS R6,,InvestmentTransaction,,63310740_7550884
2020-08-11,PIONEER FNDML GRTH K,,InvestmentTransaction,,63310740_7550884
2020-08-11,J H ENTERPRISE N,,InvestmentTransaction,,63310740_7550884
2020-08-11,AF EUROPAC GROWTH R6,,InvestmentTransaction,,63310740_7550884
2020-08-11,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 08/11/20,,CashAndCreditTransaction,,63310740_3389445
2020-08-11,TUFTS MARKET SOMERVILLE MA 24767250224000000775050,,CashAndCreditTransaction,,63310740_3389445
2020-08-11,KEEPTHECHANGE CREDIT FROM ACCT1163 EFFECTIVE 08/10,,CashAndCreditTransaction,,63310740_3389446
2020-08-10,KEEPTHECHANGE CREDIT FROM ACCT1163 EFFECTIVE 08/07,,CashAndCreditTransaction,,63310740_3389446
2020-08-10,LOS AMIGOS* LOS AMIGOS STRIPE.COM MA 24492150222637641833701,,CashAndCreditTransaction,,63310740_3389445
2020-08-10,Bfresh,,CashAndCreditTransaction,,63310740_3389445
2020-08-10,Venmo,,CashAndCreditTransaction,,63310740_3389445
2020-08-10,Venmo,,CashAndCreditTransaction,,63310740_3389445
2020-08-10,True Grounds,,CashAndCreditTransaction,,63310740_3389445
2020-08-10,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 08/10/20,,CashAndCreditTransaction,,63310740_3389445
2020-08-10,Spotify,,CashAndCreditTransaction,,63310740_3389445
2020-08-10,CVS,,CashAndCreditTransaction,,63310740_3389445
